quantity_id,description,artifact_file,track,geometry,system,target,split,units_scope,quota_or_budget,signal_or_policy,estimate,ci_lo,ci_hi,interval_method,n_units,n_affected,denominator,notes
phase0f|plannerC_fde_truth|mono|PKL_gain|50,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 50%,PKL_gain,0.29830459936218284,0.12016595681971526,0.45406886126316287,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|TIP_gain|10,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,TIP_gain,0.2589991735765418,0.09785311291502082,0.3916992326460152,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|TIP_gain|20,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,TIP_gain,0.2942199200530004,0.1385468867789305,0.4312761830714382,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|TIP_gain|30,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 30%,TIP_gain,0.34421996868571453,0.17105829051948068,0.4901762397187655,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|TIP_gain|50,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 50%,TIP_gain,0.3016969469041476,0.11447365090553499,0.46688593579074933,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|decision_oracle_dJ|10,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,decision_oracle_dJ,1.0,1.0,1.0,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|decision_oracle_dJ|20,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,decision_oracle_dJ,1.0,1.0,1.0,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|decision_oracle_dJ|30,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 30%,decision_oracle_dJ,1.0,1.0,1.0,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|decision_oracle_dJ|50,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 50%,decision_oracle_dJ,1.0,1.0,1.0,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|uncertainty [scene-z]|10,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,uncertainty [scene-z],0.01010946235360711,-0.09992657382769532,0.09597147634636505,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_fde_truth|mono|uncertainty [scene-z]|20,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,uncertainty [scene-z],-0.03615269181491072,-0.17228972335068266,0.06086267596870375,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_fde_truth|mono|uncertainty [scene-z]|30,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 30%,uncertainty [scene-z],-0.08120043561349079,-0.21982441742207523,0.013459183985233568,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_fde_truth|mono|uncertainty [scene-z]|50,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 50%,uncertainty [scene-z],-0.07730185057717275,-0.2526776687060459,0.10276568676109471,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_fde_truth|mono|criticality [scene-z]|10,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,criticality [scene-z],-0.010738201717957554,-0.1201600336477497,0.0824688837199976,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_fde_truth|mono|criticality [scene-z]|20,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,criticality [scene-z],-0.0608100793970113,-0.16996613850352277,0.03797492831704608,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_fde_truth|mono|criticality [scene-z]|30,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 30%,criticality [scene-z],-0.07610644789020245,-0.239163886580631,0.03781918530343893,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_fde_truth|mono|criticality [scene-z]|50,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 50%,criticality [scene-z],0.06726926695720115,-0.13769826080351785,0.22598464293020137,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_fde_truth|mono|perception_oracle_dE [scene-z]|10,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,perception_oracle_dE [scene-z],0.011893055452740517,-0.08691803543444235,0.11873467224730075,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_fde_truth|mono|perception_oracle_dE [scene-z]|20,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,perception_oracle_dE [scene-z],0.02505718338526289,-0.116889125894541,0.20758098988035992,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_fde_truth|mono|perception_oracle_dE [scene-z]|30,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 30%,perception_oracle_dE [scene-z],0.1572709534269704,-0.06478888091191379,0.32505623428818453,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_fde_truth|mono|perception_oracle_dE [scene-z]|50,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 50%,perception_oracle_dE [scene-z],0.07041281717557316,-0.1661181965979193,0.2845368823852914,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_fde_truth|mono|best_dE_metric (E1_fn_only) [scene-z]|10,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,best_dE_metric (E1_fn_only) [scene-z],0.011893055452740517,-0.08691803543444235,0.11873467224730075,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_fde_truth|mono|best_dE_metric (E1_fn_only) [scene-z]|20,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,best_dE_metric (E1_fn_only) [scene-z],0.02505718338526289,-0.116889125894541,0.20758098988035992,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_fde_truth|mono|best_dE_metric (E1_fn_only) [scene-z]|30,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 30%,best_dE_metric (E1_fn_only) [scene-z],0.1572709534269704,-0.06478888091191379,0.32505623428818453,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_fde_truth|mono|best_dE_metric (E1_fn_only) [scene-z]|50,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 50%,best_dE_metric (E1_fn_only) [scene-z],0.07041281717557316,-0.1661181965979193,0.2845368823852914,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_fde_truth|mono|multimetric_dE_oracle [scene-z]|10,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,multimetric_dE_oracle [scene-z],-0.058632460814628216,-0.1671339323796365,0.024306873949367147,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_fde_truth|mono|multimetric_dE_oracle [scene-z]|20,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,multimetric_dE_oracle [scene-z],-0.10753561139571022,-0.2763207237667329,0.01814685625486789,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_fde_truth|mono|multimetric_dE_oracle [scene-z]|30,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 30%,multimetric_dE_oracle [scene-z],-0.11909617606636505,-0.3137088275606337,0.0377967701386574,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_fde_truth|mono|multimetric_dE_oracle [scene-z]|50,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 50%,multimetric_dE_oracle [scene-z],-0.02330311830520248,-0.23847330523341898,0.13584858554986462,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_fde_truth|mono|PKL_gain [scene-z]|10,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,PKL_gain [scene-z],0.2488032715989624,0.1202822372356726,0.3655066682722771,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
